batch:10  lambda:100
epoch,dis_loss,gan_mae,gan_entropy,vgan_mae,vgan_entropy
509,1.04068,2.71623,2.73015,3.17327,3.16402
510,1.33314,2.17669,2.12748,3.03954,3.05598
511,1.19111,2.35664,2.34312,4.47821,4.45846
512,1.02961,2.58598,2.46545,2.77249,2.68601
513,1.17269,2.30108,2.39187,3.89317,3.83632
514,1.25531,2.45017,2.43784,3.782,3.80771
515,1.04074,2.47434,2.2332,3.75935,3.81609
516,0.929595,2.12142,2.00885,4.6733,4.673
517,0.885001,1.91035,1.83277,5.46664,5.52868
518,0.704423,2.02305,1.99599,3.44284,3.56682
519,0.589463,1.97362,1.9029,4.85021,4.9387
520,0.951475,2.5442,2.65175,3.42131,3.26648
521,1.09725,2.06754,2.14831,3.7009,3.53106
522,1.14579,2.34663,2.53784,10.5158,10.5903
523,1.0508,1.89064,1.83661,4.89346,4.99665
524,0.993183,2.10908,2.09385,2.99926,3.0593
525,0.818177,1.94624,1.93753,3.70857,3.60209
526,0.944014,1.97701,1.83747,3.21823,3.16582
527,0.783727,2.12238,2.03973,3.84067,3.72024
528,1.19754,2.10188,2.19556,2.80065,2.92167
529,0.859062,2.47974,2.51702,3.87462,3.81209
530,0.695939,2.68696,2.28008,4.12067,4.05944
531,0.579487,2.09389,1.9664,3.35474,3.44171
532,0.821072,2.1178,2.05064,4.55244,4.61579
533,0.847864,2.08171,2.0257,7.97451,7.95625
534,1.0413,1.75489,1.65441,7.65314,7.77165
535,0.983635,1.96652,1.88888,5.4016,5.561
536,0.918434,1.98361,1.91821,3.3259,3.23673
537,0.560463,2.04691,1.90461,3.86686,4.06884
538,1.22033,1.86802,1.84524,4.63417,4.72208
539,1.19,1.98226,2.00592,5.3415,5.35758
540,1.04493,1.8526,1.78201,3.16406,3.26512
541,1.03767,1.85357,1.85058,3.91829,3.75973
542,0.710206,1.80792,1.83333,4.04822,4.0698
543,0.704714,1.96799,1.8754,4.45083,4.21819
544,0.875289,2.45746,2.238,3.29503,3.23613
545,0.954119,1.93697,1.90786,3.52166,3.64751
546,0.961054,1.87788,1.93121,3.57228,3.69432
547,0.873294,2.05646,2.13896,3.49929,3.30525
548,0.971409,2.35332,2.58517,8.95974,9.06137
549,0.759848,1.78997,1.74502,3.2821,3.24371
550,0.82707,1.95907,1.86262,2.93442,3.06696
551,0.917364,1.64273,1.66045,3.32049,3.35064
552,1.21212,2.03171,1.9705,3.66263,3.70925
553,0.844944,2.09647,1.95539,8.76421,9.09091
554,0.454957,1.59772,1.84229,5.28724,5.31102
555,0.68872,1.67264,1.59866,4.77589,4.87767
556,0.923362,1.735,1.7165,3.89832,3.78219
557,1.20161,1.88058,1.96831,4.3535,4.32568
558,1.11467,2.05615,2.03091,3.19628,3.02644
559,0.867469,1.96131,2.06324,3.69534,3.64553
560,0.695952,1.72991,1.66821,2.70318,2.65579
561,1.06793,2.12539,2.04053,5.15249,5.15301
562,1.00689,1.62347,1.60885,3.91832,3.92305
563,1.22737,1.73008,1.69317,2.96604,2.90297
564,1.31332,1.94165,1.84214,6.02577,6.03553
565,0.815645,1.57875,1.61854,4.82844,4.88039
566,0.947748,1.69501,1.68941,3.866,3.8753
567,0.739802,1.80902,1.86227,3.58011,3.64128
568,0.7763,1.86842,2.01344,3.2836,3.40077
569,0.760423,1.44669,1.54548,4.79051,4.90532
570,0.978085,1.50794,1.57906,12.4194,12.3827
571,0.770591,1.90203,1.8332,3.45665,3.5507
572,1.15187,2.04711,1.92026,6.57961,6.56442
573,0.828233,1.68131,1.58478,9.74266,9.7451
574,0.976548,1.57692,1.58644,3.19953,3.32941
575,1.22877,1.84341,1.87696,3.18259,3.10381
576,0.909397,2.00412,1.94903,2.86839,2.9595
577,1.10808,1.89946,1.9614,3.2916,3.38468
578,1.04606,1.72121,1.61044,6.03895,6.00236
579,0.617986,1.75435,1.6055,8.2801,8.16738
580,0.960359,1.51359,1.44977,9.23569,9.11092
581,0.918157,1.51924,1.65954,3.99298,4.03854
582,0.943197,1.80626,1.77342,2.98539,3.1044
583,0.838629,1.56127,1.60155,3.83444,3.83406
584,0.700797,1.73547,1.74095,4.01891,4.08071
585,1.05022,1.44911,1.42331,3.03711,2.92703
586,1.1646,1.70621,1.8154,2.97275,2.86511
587,0.79661,1.89575,2.0215,3.03074,3.01938
588,0.904531,1.85393,1.73993,3.41674,3.30295
589,1.34878,1.37449,1.45525,6.17549,6.20909
590,1.12255,1.62988,1.69809,3.4034,3.41332
591,0.96653,1.48964,1.55219,2.91198,3.01897
592,1.31335,1.90403,1.93322,3.57078,3.45566
593,1.15569,1.9685,1.91264,3.21962,3.40897
594,1.25668,1.83456,1.7505,3.47461,3.62059
595,1.24037,1.6123,1.71991,4.14181,4.37815
596,1.1562,1.87175,1.86311,3.22048,2.95796
597,1.34735,1.64762,1.70188,3.30086,3.20243
598,1.20838,2.09097,1.96083,3.67997,3.70819
599,1.04253,1.66342,1.74506,3.5127,3.59736
600,1.27155,1.7872,1.76004,5.77827,5.80866
601,1.12778,1.72123,1.78995,3.49368,3.62227
602,1.07361,1.74106,1.75517,4.34537,4.34644
603,1.12915,1.88638,1.80987,3.18595,3.09143
604,1.16676,1.6878,1.75239,3.67921,3.59125
605,0.745543,1.77502,1.68828,3.37232,3.29748
606,1.35847,1.8075,1.6589,3.39101,3.37765
607,1.1029,1.8703,1.90552,11.3478,11.3683
608,1.27272,1.54684,1.47275,3.64072,3.73256
609,1.26516,1.87798,1.84233,2.70448,2.88748
610,1.10522,1.79445,1.71849,4.07666,4.0248
611,1.2006,1.70351,1.78901,3.67859,3.64157
612,0.943826,1.81565,1.6227,3.8193,3.65255
613,1.19794,1.65585,1.63186,2.76103,2.71939
614,1.16059,1.62388,1.65579,4.90599,4.89309
615,1.12994,1.63388,1.56127,3.88162,3.92552
616,1.20002,1.53273,1.52338,4.3277,4.08437
617,1.33508,1.64124,1.66022,2.99061,3.23831
618,1.29882,1.67343,1.76946,4.89107,5.00385
619,1.29477,1.5667,1.61227,3.5611,3.66869
620,1.11777,1.70546,1.73618,3.41758,3.438
621,1.11986,1.67692,1.63859,3.24422,3.29272
622,1.19916,1.71778,1.71468,4.34966,4.23221
623,1.165,1.75459,1.68335,2.99607,3.29541
624,1.11982,1.45741,1.58818,4.13118,4.03928
625,1.02876,1.44174,1.42571,6.30101,6.1585
626,1.03138,1.49586,1.44157,2.70203,2.74736
627,1.30055,1.56325,1.58926,4.04124,3.77629
628,1.25664,1.60741,1.60681,3.77469,3.58783
629,1.17866,1.66602,1.6793,4.52711,4.63921
630,1.13391,1.55282,1.49608,4.07343,4.08526
631,1.07504,1.61406,1.68344,6.59876,6.53453
632,1.00638,1.45167,1.4546,4.19945,4.25097
633,1.13702,1.66219,1.76305,3.64225,3.81328
634,1.37374,1.72221,1.73994,2.87457,2.98559
635,1.21087,1.61498,1.64289,3.66685,3.72953
636,1.42168,1.53934,1.5963,4.98622,4.99911
637,1.3154,1.61307,1.61807,4.07344,3.92504
638,1.06948,1.62754,1.64697,3.19851,3.14952
639,1.19778,1.32998,1.36792,3.78769,3.7258
640,1.273,1.60909,1.64468,3.51179,3.38725
641,1.20863,1.58726,1.59201,4.06183,4.06097
642,1.12239,1.63064,1.58071,3.2833,3.26927
643,0.980293,1.8073,1.84321,4.97178,5.05579
644,0.827966,1.4739,1.45511,7.30951,7.26613
645,0.77289,1.46891,1.43115,2.8644,2.90632
646,0.722062,1.29195,1.37815,5.28182,5.1653
647,0.924616,1.27748,1.37451,5.20624,5.27843
648,1.19283,1.34925,1.31487,3.56495,3.68429
649,1.26352,1.49986,1.46711,3.98015,4.02533
650,1.04258,1.43841,1.40659,3.60099,3.55242
651,1.41122,1.68085,1.69934,3.56949,3.36718
652,1.35353,1.70661,1.76756,4.25152,4.07554
653,1.35632,1.62872,1.54373,3.34954,3.50896
654,0.974622,1.77563,1.63717,3.29468,3.36085
655,0.800874,1.26061,1.29453,14.7922,14.8435
656,0.984866,1.41428,1.56089,3.74864,3.80369
657,1.04151,1.34234,1.35171,2.99823,3.03895
658,1.42993,1.62458,1.67439,3.99812,4.07104
659,1.36056,1.56471,1.50889,3.86891,3.59763
660,1.07141,1.5989,1.60886,2.91166,2.94537
661,1.11641,1.62887,1.5836,2.88805,2.97164
662,1.28178,1.38659,1.37785,3.46769,3.42525
663,1.23431,1.51666,1.45773,3.22086,3.1664
664,1.13291,1.65638,1.57354,3.22454,3.31831
665,0.975145,1.36687,1.33535,3.33253,3.35715
666,1.17175,1.44284,1.32888,4.38887,4.37406
667,1.29316,1.2949,1.30129,3.71319,3.75354
668,1.13681,1.41471,1.36258,3.43093,3.32543
669,1.08915,1.34988,1.46448,2.91678,3.05515
670,1.04379,1.97687,1.8036,3.45616,3.49255
671,1.23481,1.51933,1.54026,3.98307,3.88105
672,1.12786,1.32955,1.3004,3.67558,3.6559
673,1.00368,1.40924,1.44719,3.44989,3.47543
674,1.07687,1.45109,1.46789,8.08974,8.0605
675,1.05816,1.409,1.39789,3.32567,3.20311
676,1.12183,1.47938,1.41768,3.17846,3.22061
677,1.04721,1.39641,1.41695,3.75532,3.73343
678,0.802373,1.39743,1.37295,3.10254,3.16064
679,0.828613,1.19626,1.19418,9.45777,9.57399
680,1.1766,1.42521,1.20791,2.96872,2.91475
681,1.23838,1.4324,1.48116,3.08568,3.14882
682,1.04198,1.3825,1.40865,3.16365,3.13212
683,1.14216,1.40142,1.42772,10.8239,10.7614
684,1.02376,1.36395,1.235,3.63582,3.65902
685,1.21691,1.54569,1.73269,3.81647,3.90641
686,1.07818,1.35943,1.39384,3.07706,3.0502
687,1.29202,1.60237,1.60488,6.15573,6.23764
688,1.30801,1.46959,1.38035,3.79401,3.80802
689,1.28365,1.30514,1.39073,5.8552,5.95654
690,1.06601,1.28716,1.36438,3.03061,2.90231
691,1.0939,1.22262,1.2105,3.99574,4.06381
692,1.1256,1.46051,1.69189,3.47685,3.41518
693,0.835599,1.3889,1.3712,5.967,6.05228
694,1.12864,1.18955,1.13299,10.7362,10.76
695,1.22657,1.26372,1.23072,3.68234,3.72302
696,1.07023,1.27592,1.24566,4.50765,4.46577
697,1.11718,1.38834,1.40201,6.57861,6.63198
698,0.945075,1.33692,1.32051,3.67814,3.55084
699,0.890071,1.12244,1.173,4.29024,4.50288
700,0.755442,1.27572,1.2841,3.4717,3.59361
701,1.05862,1.44291,1.41717,5.5563,5.48833
702,1.21619,1.34318,1.38137,3.92934,4.04321
703,1.12495,1.27028,1.21941,3.3049,3.40591
704,0.694033,1.40732,1.38132,3.40887,3.51014
705,1.0313,1.10449,1.20103,4.36537,4.2194
706,0.993175,1.22964,1.17751,3.58058,3.71561
707,1.28273,1.14913,1.18424,3.71275,3.50053
708,0.986389,1.28989,1.39023,12.2102,12.0175
709,1.26307,1.05616,1.14623,3.32202,3.36164
710,1.21916,1.33518,1.31839,3.18087,3.116
711,1.08507,1.25112,1.28046,3.66384,3.58194
712,1.02199,1.44752,1.50052,3.05446,2.94205
713,0.81424,1.44853,1.37438,4.00705,4.01372
714,1.07955,1.38577,1.32743,3.11955,3.17174
715,1.22348,1.15307,1.14439,5.78828,5.8208
716,0.910838,1.12025,1.10082,3.87436,3.80058
717,1.17848,1.13161,1.30519,4.89756,4.73394
718,1.15951,1.48575,1.37236,4.47415,4.41354
719,1.02643,1.08273,1.08621,2.80689,2.75791
720,1.01947,1.60247,1.62178,3.74812,3.71692
721,1.35468,1.35752,1.39191,3.64538,3.71514
722,0.984616,1.3497,1.29217,3.68058,3.59795
723,0.924714,1.15038,1.1579,3.04474,3.19945
724,1.21303,1.09675,1.08143,3.25936,3.2348
725,1.11664,1.32537,1.33752,3.30904,3.13417
726,1.23465,1.37359,1.49439,3.10231,3.26906
727,1.07647,1.27043,1.24032,3.39792,3.33008
728,1.14193,1.32482,1.37856,3.03137,3.17081
729,1.10092,1.50567,1.36648,7.75353,7.45488
730,1.15735,1.12679,1.11838,3.2314,3.47473
731,0.942256,1.23375,1.22386,8.42384,8.27854
732,1.11655,0.99263,0.906385,3.45256,3.58472
733,1.0222,1.41048,1.43765,3.23756,3.31374
734,1.27587,1.172,1.17099,3.23889,3.30494
735,1.02979,1.32797,1.32286,3.3098,3.12171
736,0.900531,1.16487,1.16153,3.48166,3.41887
737,1.12978,1.09998,1.20588,3.37611,3.51612
738,1.07751,1.35617,1.42651,3.1072,3.12537
739,0.883583,1.15546,1.13619,2.94578,2.84454
740,0.997531,1.3174,1.4011,3.96316,3.89826
741,0.916948,1.05916,1.04383,11.0648,11.135
742,1.0749,1.0775,1.10691,4.46466,4.40108
743,1.14972,1.15009,1.14055,3.46619,3.48544
744,1.30641,1.12014,1.14757,3.76012,3.77364
745,1.13098,1.27707,1.22081,7.88459,8.08682
746,0.992895,1.18331,1.19712,3.706,3.64998
747,0.95906,1.22916,1.24906,3.88578,3.75201
748,0.790562,1.32036,1.38666,3.23457,3.37134
749,1.27508,0.968095,1.01889,3.1043,3.07502
750,1.17607,1.25712,1.37403,2.97189,3.06836
751,1.16329,1.19437,1.17261,3.48189,3.62423
752,1.09344,1.16025,1.16317,3.64346,3.57505
753,1.18206,1.37728,1.38208,3.78711,3.63737
754,0.996665,1.28905,1.23755,3.42184,3.50906
755,1.06841,1.16,1.20317,2.9355,2.8718
756,1.15047,1.08917,1.15667,3.24518,3.15406
757,1.11961,1.15017,1.15609,3.1839,3.06835
758,1.04877,1.17671,1.16165,3.33612,3.36406
759,1.09931,1.08402,1.09228,3.9727,3.88031
760,1.06079,1.05199,1.0513,4.46229,4.54713
761,1.17921,1.15252,1.13693,3.20334,3.16488
762,0.999332,1.21576,1.27368,7.41598,7.57812
763,1.13297,1.17174,1.15018,2.87469,2.95563
764,1.21684,1.3531,1.35277,4.91317,4.86484
765,1.13228,1.1823,1.18307,4.10768,4.05594
766,1.22881,1.17305,1.18073,4.65996,4.7594
767,1.15073,1.1516,1.09423,3.03527,2.98136
768,0.988085,1.01974,1.1063,4.20621,4.19634
769,1.13506,1.05579,1.04424,4.0248,4.05237
770,0.917742,1.2651,1.15717,10.0268,9.98503
771,1.01851,1.1428,0.994679,3.61101,3.79696
772,0.914134,1.10204,1.13266,10.03,9.97728
773,0.794064,1.05832,1.01708,3.7124,3.78896
774,1.27694,1.03343,1.14613,3.78644,3.89093
775,0.896288,1.13667,1.08457,3.7995,3.81249
776,0.984868,1.06627,1.01898,9.25638,9.07634
777,1.02858,1.12,1.07967,9.99815,10.0849
778,1.04056,1.02237,1.03828,2.82577,2.88017
779,1.09521,1.12186,1.18791,4.03532,4.09535
780,1.1469,1.25093,1.23102,3.82241,3.80039
781,1.15337,1.08819,1.2335,3.92436,3.83366
782,1.29012,1.34497,1.3399,3.19461,3.11198
783,1.04336,1.25672,1.25898,6.62854,6.61289
784,1.09493,1.14739,1.11853,3.54274,3.62278
785,0.832677,1.05845,1.06592,5.91965,5.98022
786,0.536512,1.00043,0.953365,4.25861,4.10388
787,1.00876,1.15987,1.31726,3.3585,3.40507
788,1.01916,1.12292,1.10296,3.96354,3.84641
789,1.16754,1.29657,1.41753,5.72213,5.64623
790,1.10923,1.15166,1.20945,4.75222,4.99635
791,1.2504,1.2301,1.2604,5.0426,5.19054
792,1.05957,1.0616,1.09138,5.20936,5.20458
793,1.01902,1.13357,1.11824,3.86312,3.85898
794,1.07386,1.0904,1.20869,4.40057,4.2753
795,1.10122,1.03604,1.01468,4.51349,4.5146
796,1.04114,1.05169,0.94758,6.55167,6.49505
797,1.04528,1.03582,1.05359,3.73206,3.78876
798,1.26791,1.09225,1.12277,3.30106,3.16897
799,1.14076,1.191,1.27669,2.87268,2.8065
800,1.30661,1.15192,1.30835,3.74277,3.75647
801,1.27658,1.12295,1.18205,3.18067,3.0962
802,1.195,1.16436,1.0979,3.58148,3.48391
803,1.1816,1.05775,1.06833,3.02667,3.09324
804,0.856252,1.16443,1.17692,6.48303,6.64084
805,0.877497,0.974964,0.998084,2.84545,2.89499
806,1.03657,1.01713,1.02488,3.42559,3.58663
807,0.954675,1.0389,1.03586,5.42149,5.45743
808,0.831697,1.11858,1.01594,5.6737,5.77278
809,0.739817,0.924706,0.92274,3.34438,3.26058
810,0.991791,1.19058,1.15946,3.99033,3.82455
811,0.998569,1.31694,1.3227,3.1533,3.05074
812,0.97178,1.01068,1.04071,4.25496,4.24459
813,0.923852,1.07132,1.11413,3.73002,3.74354
814,1.0988,1.09619,1.13341,4.37654,4.32133
815,1.18429,1.00764,1.06382,4.24324,4.27557
816,0.873817,1.07697,1.02898,3.63386,3.63772
817,1.16285,1.27644,1.34726,4.26055,4.25616
818,1.11478,1.0788,1.09118,3.12083,3.13697
819,1.14588,0.881456,0.899649,4.37355,4.38622
820,1.2446,1.03407,1.05891,3.34718,3.33395
821,1.13423,1.16029,1.1184,4.12182,4.04571
822,1.04154,1.08528,1.11043,3.17435,3.16359
823,1.14584,1.03973,1.03277,4.98567,4.91406
824,0.895064,0.985423,0.973103,3.16711,3.03676
825,1.06362,0.845891,0.896748,4.07369,4.17468
826,1.18011,1.47249,1.52867,3.93867,3.68674
827,1.18397,1.04191,1.12161,3.71706,3.60546
828,0.954727,0.924585,0.94279,3.19424,3.26969
829,1.11999,0.954351,0.938179,3.96901,4.07949
830,1.12651,1.10724,1.17806,3.65725,3.65629
831,1.03209,1.18743,1.16903,8.56045,8.64889
832,1.16785,0.984608,1.00439,6.29837,6.14847
833,0.822259,1.10089,1.00312,3.98152,3.99768
834,0.772487,0.799404,0.797265,4.73136,4.75725
835,0.967754,0.865904,0.854841,3.01312,3.02927
836,0.635197,1.25734,1.27571,5.07876,5.10044
837,1.01901,0.830268,0.883983,5.397,5.4779
838,0.864685,1.03892,1.01012,3.79488,3.79179
839,1.21597,0.858193,0.869155,5.22432,5.24283
840,1.09069,0.958716,0.967504,4.0214,3.88219
841,1.09517,1.07475,1.0698,2.93785,2.93191
842,0.952748,1.0541,1.02466,10.5963,10.4883
843,0.855056,0.938726,0.894779,5.24511,5.35011
844,0.961617,0.958726,0.976958,4.58883,4.57308
845,0.925704,0.977777,1.00602,3.64837,3.64108
846,0.786943,1.07667,1.10634,3.77082,3.92388
847,0.868324,1.14661,1.29807,7.3206,7.32295
848,0.75976,0.769654,0.791679,3.95803,3.7752
849,0.956009,1.01579,0.931274,3.20228,2.98592
850,0.966571,0.94496,1.01695,4.69139,4.71701
851,0.877211,0.991452,0.993747,5.69481,5.56809
852,0.611441,0.994006,0.959548,4.42495,4.38364
853,1.03017,0.894411,0.888183,3.74935,3.60888
854,1.1649,1.16382,1.10096,6.04069,5.97992
855,1.07405,1.07228,1.0623,12.2732,12.2367
856,0.834938,1.0428,1.00515,3.5251,3.47475
857,1.01431,1.02221,0.976705,5.09423,5.03755
858,1.02972,0.967933,0.973725,10.87,10.6554
859,1.05878,1.06853,0.988543,9.70455,9.46965
860,0.970513,0.959184,0.970523,3.50919,3.58445
861,1.0904,1.07244,1.12916,4.98572,4.84913
862,0.876804,1.08495,1.04841,3.34333,3.19597
863,0.914352,0.999198,0.98534,3.92073,3.99553
864,1.10793,1.02432,1.10844,3.14382,3.16654
865,0.983239,1.02041,0.955076,3.46146,3.51204
866,1.03472,0.932326,1.02111,3.06416,2.96153
867,0.862313,1.03231,1.085,7.99064,7.9862
868,0.746623,0.898746,0.915426,2.91027,3.04738
869,0.95074,0.854326,0.892579,3.93274,3.93663
870,0.784031,0.916488,0.951074,3.12471,3.18756
871,1.24382,0.845051,0.843439,2.90863,2.94115
872,1.2316,1.02873,1.0674,7.16019,7.08379
873,1.06772,0.943641,0.935364,4.28839,4.22662
874,1.00373,0.970555,0.960608,4.63912,4.64238
875,1.11658,0.995084,0.963832,3.71329,3.74115
876,0.896763,1.08337,1.13007,4.36006,4.49881
877,1.0315,0.901204,0.973272,3.39626,3.16632
878,0.98011,0.999396,0.987163,5.80479,5.62155
879,0.907151,1.02623,0.936092,5.61314,5.83041
880,1.10787,1.03046,0.943025,5.09275,4.99814
881,1.02779,0.927276,0.921525,7.94848,7.96623
882,1.08878,0.952003,0.995703,3.83138,3.79003
883,1.22746,1.06195,0.973702,3.98498,4.13346
884,0.993259,1.14464,1.08125,3.65353,3.76524
885,1.14151,1.17925,1.10668,11.5294,11.2015
886,1.1461,0.977024,0.967478,9.53377,9.64379
887,1.08911,1.05906,1.03613,2.95887,2.91382
888,1.21762,1.08693,1.0898,4.00455,4.06175
889,0.99166,1.17512,1.16284,4.37171,4.40705
890,0.974594,0.998877,0.951187,4.11524,4.16248
891,0.941468,1.06573,1.04524,2.99801,2.94615
892,0.991392,0.876514,0.951214,3.8415,3.81493
893,0.748238,0.956749,0.924368,2.97135,2.94088
894,1.17593,1.10203,1.08364,3.90575,3.83041
895,1.06938,1.23335,1.27487,3.45765,3.28526
896,0.958949,1.09685,1.0401,5.67692,5.60062
897,1.01718,0.929614,0.929665,7.38509,7.32057
898,0.902483,0.888037,0.932541,4.192,4.29305
899,1.2179,0.860154,0.814053,3.32301,3.2683
900,1.0189,0.973227,0.962341,4.90021,4.89354
901,1.08112,0.915006,0.899952,7.3122,7.22013
902,0.982337,0.920226,0.945309,4.83642,4.76855
903,0.855904,0.990416,0.963516,3.40565,3.30677
904,1.1691,0.900629,0.864393,3.12813,3.11319
905,1.32931,1.07343,1.0517,4.60758,4.44608
906,1.12779,1.01697,1.01302,4.53098,4.56668
907,0.999494,0.999457,0.970265,5.44295,5.45503
908,1.03278,0.910286,0.881679,3.12234,3.00605
909,0.980435,1.0116,1.05477,3.01388,2.91168
910,1.04423,0.972864,0.977677,10.8374,10.7857
911,1.09312,1.02144,0.910283,2.93952,3.07907
912,1.16914,0.948115,0.901277,3.04094,3.19233
913,0.990167,0.9725,0.954229,7.07703,7.17382
914,1.00238,0.851381,0.871503,4.53306,4.37846
915,1.04173,1.14238,1.09556,3.8425,3.7219
916,0.908522,0.904391,0.913546,8.10643,8.06176
917,1.1811,0.881957,0.89228,3.09861,2.89377
918,1.34995,1.07096,1.12933,3.03823,3.07591
919,1.10113,1.11967,1.15645,6.99297,7.01661
920,1.21788,1.01282,1.01335,3.67106,3.73535
921,1.21632,1.15027,1.14611,3.35801,3.26342
922,1.24569,1.04056,1.05849,3.22229,3.12314
923,1.23656,1.02628,1.01016,4.86125,4.907
924,1.08265,1.06032,1.07578,3.36695,3.39141
925,0.961737,1.18196,1.09613,3.16141,3.20518
926,1.30818,0.887391,0.90208,4.8003,4.72443
927,1.32648,1.09958,1.14999,4.17213,4.04278
928,1.21084,1.11672,1.22619,3.1151,3.01243
929,1.21415,0.966837,1.0096,5.88138,6.03659
930,1.24761,0.933483,0.93548,3.15952,3.1721
931,1.10884,1.14427,1.11063,3.07064,3.19212
932,1.27618,1.02453,0.965962,4.93134,4.95496
933,1.11718,1.15597,1.15,3.19177,3.3288
934,1.22825,1.05266,1.05913,3.5743,3.66217
935,1.13202,1.06426,1.04551,4.8392,4.80224
936,1.1511,0.967387,0.976713,3.09773,3.27175
937,1.1421,1.02763,0.980551,6.33353,6.39438
938,1.16673,0.93225,0.854637,3.81978,3.90374
939,1.03801,0.964392,1.02928,3.54052,3.67863
940,0.705362,0.923415,0.901718,4.22183,4.27098
941,1.29798,0.884648,0.885691,5.37056,5.31526
942,1.32239,0.994912,1.00141,4.08057,3.83675
943,1.36437,1.07841,1.11766,3.27271,3.21015
944,1.17195,0.994848,1.09713,3.52922,3.62898
945,1.14053,1.11787,0.977398,3.05411,3.15928
946,1.39531,0.927542,0.936604,3.11317,3.10984
947,1.19522,1.0445,1.16422,3.59291,3.48852
948,1.08521,0.962616,0.940323,4.94234,4.91697
949,0.997253,0.864285,0.874635,10.5672,10.5549
950,1.00544,1.00798,0.966535,3.92124,3.75872
951,1.16273,0.811012,0.884033,6.82722,6.84583
952,1.2411,0.872373,0.894756,3.00791,2.97581
953,1.14183,0.888538,0.87329,4.52989,4.41462
954,1.05473,0.914156,0.935155,3.29116,3.35444
955,1.21678,0.992169,1.08404,3.8434,3.8182
956,1.2075,1.18187,1.17358,2.86646,2.85223
957,1.09394,0.971241,0.958487,6.66905,6.49976
958,0.998447,0.960487,0.896718,7.73589,7.79305
959,0.870569,0.978374,0.938142,9.93028,10.1063
960,1.05463,1.0239,1.00845,4.11036,4.14524
961,1.00727,1.05757,1.03164,4.9422,4.98245
962,1.16966,1.03587,0.954729,4.90562,4.80801
963,1.0133,1.03675,0.980334,5.45486,5.36779
964,1.23021,0.811917,0.797798,5.06283,4.98456
965,1.18701,1.05614,1.0769,10.248,10.1433
966,1.08606,0.944181,0.928619,4.34218,4.27919
967,1.30904,0.99188,1.05191,3.27978,3.36276
968,1.21067,1.12081,1.16815,3.37541,3.32512
969,1.30617,1.03968,1.08559,3.32579,3.33601
970,1.35974,0.947164,1.00453,3.48775,3.53388
971,1.28148,1.16597,1.19565,7.20516,7.18403
972,1.30309,0.920527,0.893009,3.80097,3.80554
973,1.30785,1.00067,1.03765,4.87564,4.94187
974,1.24952,0.978783,1.0066,3.14116,3.27104
975,1.12605,0.998907,1.06615,3.69005,3.75987
976,1.19152,0.979579,0.987437,4.06625,4.16413
977,1.18086,1.07949,1.03408,3.91367,3.90264
978,1.02314,1.00447,1.02041,4.0988,4.07153
979,1.05797,0.948697,0.987187,3.13232,3.29789
980,1.24648,0.922558,0.992243,3.83281,3.9233
981,1.28024,1.00183,0.939883,3.34043,3.53944
982,1.26063,1.01163,1.01911,3.1888,3.26851
983,1.26546,1.05498,1.05074,5.10659,4.96647
984,1.2269,0.982146,0.973309,3.88437,3.98662
985,1.10409,1.08307,1.02729,4.98957,5.09155
986,0.731491,0.960288,0.945647,8.86868,8.8432
987,1.13207,0.733938,0.740793,5.31361,5.42983
988,0.987431,0.960393,0.888152,10.4181,10.2696
989,1.3012,1.04755,0.812156,4.41261,4.5497
990,1.34395,1.07336,1.04064,4.47346,4.38012
991,1.1682,1.14792,1.15046,4.91357,4.76185
992,1.07041,1.1887,1.11651,3.03683,2.96437
993,1.44841,0.755141,0.803347,4.30553,4.27683
994,1.29857,1.02869,1.19883,3.12511,3.06272
995,1.27158,1.0771,1.00256,3.73061,3.48417
996,1.22241,1.03013,1.0176,6.0787,6.11632
997,1.22088,0.947676,0.939073,3.5393,3.45415
998,1.25869,0.979841,0.937809,3.51171,3.62419
999,1.24551,0.923215,0.934705,3.50221,3.67847
